HID,M1,M2,HHID,PID,N1,HPID,PIDWON,CH1,CH2_Y,CH2_M,CH2_1,CH3_Y,CH3_M,CH3_1,CH4_Y,CH4_M,CH4_1,CH5_Y,CH5_M,CH6_Y,CH6_M
112183.0,1.0,1.0,112183011.0,4.0,1.0,11218301104.0,11218304.0,0.0,,,,,,,,,,,,,
112184.0,1.0,1.0,112184011.0,1.0,1.0,11218401101.0,11218401.0,0.0,,,,,,,,,,,,,
112184.0,1.0,1.0,112184011.0,2.0,1.0,11218401102.0,11218402.0,0.0,,,,,,,,,,,,,
112187.0,1.0,1.0,112187011.0,1.0,1.0,11218701101.0,11218701.0,0.0,,,,,,,,,,,,,
112187.0,1.0,1.0,112187011.0,2.0,1.0,11218701102.0,11218702.0,0.0,,,,,,,,,,,,,
112187.0,1.0,1.0,112187011.0,3.0,1.0,11218701103.0,11218703.0,0.0,,,,,,,,,,,,,
112188.0,1.0,1.0,112188011.0,1.0,1.0,11218801101.0,11218801.0,0.0,,,,,,,,,,,,,
112188.0,1.0,1.0,112188011.0,2.0,1.0,11218801102.0,11218802.0,0.0,,,,,,,,,,,,,
112188.0,1.0,1.0,112188011.0,3.0,1.0,11218801103.0,11218803.0,0.0,,,,,,,,,,,,,
112189.0,1.0,1.0,112189011.0,1.0,1.0,11218901101.0,11218901.0,0.0,,,,,,,,,,,,,
112189.0,1.0,1.0,112189011.0,2.0,1.0,11218901102.0,11218902.0,0.0,,,,,,,,,,,,,
112189.0,1.0,1.0,112189011.0,3.0,1.0,11218901103.0,11218903.0,0.0,,,,,,,,,,,,,
112189.0,1.0,1.0,112189011.0,4.0,1.0,11218901104.0,11218904.0,0.0,,,,,,,,,,,,,
112190.0,1.0,1.0,112190011.0,1.0,1.0,11219001101.0,11219001.0,0.0,,,,,,,,,,,,,
112190.0,1.0,1.0,112190011.0,2.0,1.0,11219001102.0,11219002.0,0.0,,,,,,,,,,,,,
112190.0,1.0,1.0,112190011.0,3.0,1.0,11219001103.0,11219003.0,0.0,,,,,,,,,,,,,
112190.0,1.0,1.0,112190011.0,4.0,1.0,11219001104.0,11219004.0,0.0,,,,,,,,,,,,,
112191.0,1.0,1.0,112191011.0,1.0,1.0,11219101101.0,11219101.0,0.0,,,,,,,,,,,,,
112191.0,1.0,1.0,112191011.0,2.0,1.0,11219101102.0,11219102.0,0.0,,,,,,,,,,,,,
112191.0,1.0,1.0,112191011.0,3.0,1.0,11219101103.0,11219103.0,0.0,,,,,,,,,,,,,
112191.0,2.0,1.0,112191021.0,4.0,1.0,11219102104.0,11219104.0,0.0,,,,,,,,,,,,,
112193.0,1.0,1.0,112193011.0,1.0,1.0,11219301101.0,11219301.0,0.0,,,,,,,,,,,,,
112196.0,1.0,1.0,112196011.0,1.0,1.0,11219601101.0,11219601.0,0.0,,,,,,,,,,,,,
112196.0,1.0,1.0,112196011.0,2.0,1.0,11219601102.0,11219602.0,0.0,,,,,,,,,,,,,
112198.0,1.0,1.0,112198011.0,1.0,1.0,11219801101.0,11219801.0,0.0,,,,,,,,,,,,,
112198.0,1.0,1.0,112198011.0,2.0,1.0,11219801102.0,11219802.0,0.0,,,,,,,,,,,,,
112198.0,1.0,1.0,112198011.0,4.0,3.0,11219801104.0,11219804.0,11.0,2020.0,6.0,3.0,,,,,,,,,,
112200.0,1.0,1.0,112200011.0,1.0,1.0,11220001101.0,11220001.0,0.0,,,,,,,,,,,,,
112201.0,1.0,1.0,112201011.0,1.0,1.0,11220101101.0,11220101.0,0.0,,,,,,,,,,,,,
112201.0,1.0,1.0,112201011.0,2.0,1.0,11220101102.0,11220102.0,0.0,,,,,,,,,,,,,
112201.0,1.0,1.0,112201011.0,3.0,1.0,11220101103.0,11220103.0,0.0,,,,,,,,,,,,,
112201.0,1.0,1.0,112201011.0,4.0,1.0,11220101104.0,11220104.0,0.0,,,,,,,,,,,,,
112202.0,1.0,1.0,112202011.0,1.0,1.0,11220201101.0,11220201.0,0.0,,,,,,,,,,,,,
112202.0,1.0,1.0,112202011.0,2.0,1.0,11220201102.0,11220202.0,0.0,,,,,,,,,,,,,
112202.0,1.0,1.0,112202011.0,3.0,1.0,11220201103.0,11220203.0,0.0,,,,,,,,,,,,,
112202.0,1.0,1.0,112202011.0,4.0,1.0,11220201104.0,11220204.0,0.0,,,,,,,,,,,,,
112202.0,1.0,1.0,112202011.0,5.0,1.0,11220201105.0,11220205.0,0.0,,,,,,,,,,,,,
112203.0,1.0,1.0,112203011.0,1.0,1.0,11220301101.0,11220301.0,0.0,,,,,,,,,,,,,
112203.0,1.0,1.0,112203011.0,2.0,1.0,11220301102.0,11220302.0,0.0,,,,,,,,,,,,,
112203.0,1.0,1.0,112203011.0,3.0,1.0,11220301103.0,11220303.0,0.0,,,,,,,,,,,,,
112204.0,1.0,1.0,112204011.0,1.0,1.0,11220401101.0,11220401.0,0.0,,,,,,,,,,,,,
113001.0,1.0,1.0,113001011.0,1.0,1.0,11300101101.0,11300101.0,0.0,,,,,,,,,,,,,
113001.0,1.0,1.0,113001011.0,2.0,1.0,11300101102.0,11300102.0,0.0,,,,,,,,,,,,,
113002.0,1.0,1.0,113002011.0,1.0,1.0,11300201101.0,11300201.0,0.0,,,,,,,,,,,,,
113002.0,1.0,1.0,113002011.0,2.0,1.0,11300201102.0,11300202.0,0.0,,,,,,,,,,,,,
113004.0,1.0,1.0,113004011.0,1.0,1.0,11300401101.0,11300401.0,0.0,,,,,,,,,,,,,
113004.0,1.0,1.0,113004011.0,2.0,1.0,11300401102.0,11300402.0,0.0,,,,,,,,,,,,,
113006.0,1.0,1.0,113006011.0,1.0,1.0,11300601101.0,11300601.0,0.0,,,,,,,,,,,,,
113006.0,1.0,1.0,113006011.0,2.0,1.0,11300601102.0,11300602.0,0.0,,,,,,,,,,,,,
113007.0,1.0,1.0,113007011.0,1.0,1.0,11300701101.0,11300701.0,0.0,,,,,,,,,,,,,
113008.0,1.0,1.0,113008011.0,1.0,1.0,11300801101.0,11300801.0,0.0,,,,,,,,,,,,,
113008.0,1.0,1.0,113008011.0,2.0,1.0,11300801102.0,11300802.0,0.0,,,,,,,,,,,,,
113009.0,1.0,1.0,113009011.0,1.0,1.0,11300901101.0,11300901.0,0.0,,,,,,,,,,,,,
113009.0,1.0,1.0,113009011.0,2.0,1.0,11300901102.0,11300902.0,0.0,,,,,,,,,,,,,
113010.0,1.0,1.0,113010011.0,1.0,1.0,11301001101.0,11301001.0,0.0,,,,,,,,,,,,,
113010.0,1.0,1.0,113010011.0,2.0,1.0,11301001102.0,11301002.0,0.0,,,,,,,,,,,,,
113010.0,1.0,1.0,113010011.0,3.0,1.0,11301001103.0,11301003.0,0.0,,,,,,,,,,,,,
113010.0,1.0,1.0,113010011.0,4.0,1.0,11301001104.0,11301004.0,0.0,,,,,,,,,,,,,
113011.0,1.0,1.0,113011011.0,1.0,1.0,11301101101.0,11301101.0,0.0,,,,,,,,,,,,,
113011.0,1.0,1.0,113011011.0,2.0,1.0,11301101102.0,11301102.0,0.0,,,,,,,,,,,,,
113013.0,1.0,1.0,113013011.0,1.0,1.0,11301301101.0,11301301.0,0.0,,,,,,,,,,,,,
113013.0,1.0,1.0,113013011.0,2.0,1.0,11301301102.0,11301302.0,0.0,,,,,,,,,,,,,
113014.0,1.0,1.0,113014011.0,1.0,1.0,11301401101.0,11301401.0,0.0,,,,,,,,,,,,,
113014.0,1.0,1.0,113014011.0,2.0,1.0,11301401102.0,11301402.0,0.0,,,,,,,,,,,,,
113014.0,1.0,1.0,113014011.0,3.0,1.0,11301401103.0,11301403.0,0.0,,,,,,,,,,,,,
113014.0,1.0,1.0,113014011.0,4.0,1.0,11301401104.0,11301404.0,0.0,,,,,,,,,,,,,
113015.0,1.0,1.0,113015011.0,1.0,1.0,11301501101.0,11301501.0,0.0,,,,,,,,,,,,,
113015.0,1.0,1.0,113015011.0,2.0,1.0,11301501102.0,11301502.0,0.0,,,,,,,,,,,,,
113015.0,1.0,1.0,113015011.0,3.0,1.0,11301501103.0,11301503.0,0.0,,,,,,,,,,,,,
113016.0,1.0,1.0,113016011.0,2.0,1.0,11301601102.0,11301602.0,0.0,,,,,,,,,,,,,
113016.0,1.0,1.0,113016011.0,3.0,1.0,11301601103.0,11301603.0,0.0,,,,,,,,,,,,,
113017.0,1.0,1.0,113017011.0,1.0,1.0,11301701101.0,11301701.0,0.0,,,,,,,,,,,,,
113017.0,1.0,1.0,113017011.0,2.0,1.0,11301701102.0,11301702.0,0.0,,,,,,,,,,,,,
113018.0,1.0,1.0,113018011.0,1.0,1.0,11301801101.0,11301801.0,0.0,,,,,,,,,,,,,
113018.0,1.0,1.0,113018011.0,2.0,1.0,11301801102.0,11301802.0,0.0,,,,,,,,,,,,,
113018.0,1.0,1.0,113018011.0,3.0,1.0,11301801103.0,11301803.0,0.0,,,,,,,,,,,,,
113018.0,1.0,1.0,113018011.0,4.0,1.0,11301801104.0,11301804.0,0.0,,,,,,,,,,,,,
113018.0,1.0,1.0,113018011.0,5.0,3.0,11301801105.0,11301805.0,11.0,2021.0,1.0,1.0,,,,,,,,,,
113064.0,1.0,1.0,113064011.0,1.0,1.0,11306401101.0,11306401.0,0.0,,,,,,,,,,,,,
113064.0,1.0,1.0,113064011.0,2.0,1.0,11306401102.0,11306402.0,0.0,,,,,,,,,,,,,
113066.0,1.0,1.0,113066011.0,1.0,1.0,11306601101.0,11306601.0,0.0,,,,,,,,,,,,,
113066.0,1.0,1.0,113066011.0,2.0,1.0,11306601102.0,11306602.0,0.0,,,,,,,,,,,,,
113068.0,1.0,1.0,113068011.0,1.0,1.0,11306801101.0,11306801.0,0.0,,,,,,,,,,,,,
113068.0,1.0,1.0,113068011.0,2.0,1.0,11306801102.0,11306802.0,0.0,,,,,,,,,,,,,
113068.0,1.0,1.0,113068011.0,3.0,1.0,11306801103.0,11306803.0,0.0,,,,,,,,,,,,,
113068.0,1.0,1.0,113068011.0,4.0,1.0,11306801104.0,11306804.0,0.0,,,,,,,,,,,,,
113069.0,1.0,1.0,113069011.0,1.0,1.0,11306901101.0,11306901.0,0.0,,,,,,,,,,,,,
113069.0,1.0,1.0,113069011.0,2.0,1.0,11306901102.0,11306902.0,0.0,,,,,,,,,,,,,
113069.0,1.0,1.0,113069011.0,3.0,1.0,11306901103.0,11306903.0,0.0,,,,,,,,,,,,,
113069.0,1.0,1.0,113069011.0,4.0,1.0,11306901104.0,11306904.0,0.0,,,,,,,,,,,,,
113070.0,1.0,1.0,113070011.0,1.0,1.0,11307001101.0,11307001.0,0.0,,,,,,,,,,,,,
113071.0,1.0,1.0,113071011.0,1.0,1.0,11307101101.0,11307101.0,0.0,,,,,,,,,,,,,
113071.0,1.0,1.0,113071011.0,2.0,1.0,11307101102.0,11307102.0,0.0,,,,,,,,,,,,,
113072.0,1.0,1.0,113072011.0,1.0,1.0,11307201101.0,11307201.0,0.0,,,,,,,,,,,,,
113072.0,1.0,1.0,113072011.0,2.0,1.0,11307201102.0,11307202.0,0.0,,,,,,,,,,,,,
113072.0,1.0,1.0,113072011.0,3.0,1.0,11307201103.0,11307203.0,0.0,,,,,,,,,,,,,
113073.0,1.0,1.0,113073011.0,1.0,1.0,11307301101.0,11307301.0,0.0,,,,,,,,,,,,,
113074.0,1.0,1.0,113074011.0,1.0,1.0,11307401101.0,11307401.0,0.0,,,,,,,,,,,,,
113074.0,1.0,1.0,113074011.0,2.0,1.0,11307401102.0,11307402.0,0.0,,,,,,,,,,,,,
113075.0,1.0,1.0,113075011.0,1.0,1.0,11307501101.0,11307501.0,0.0,,,,,,,,,,,,,
113076.0,1.0,1.0,113076011.0,1.0,1.0,11307601101.0,11307601.0,0.0,,,,,,,,,,,,,
113076.0,1.0,1.0,113076011.0,2.0,1.0,11307601102.0,11307602.0,0.0,,,,,,,,,,,,,
113076.0,1.0,1.0,113076011.0,3.0,1.0,11307601103.0,11307603.0,0.0,,,,,,,,,,,,,
113076.0,1.0,1.0,113076011.0,4.0,1.0,11307601104.0,11307604.0,0.0,,,,,,,,,,,,,
113077.0,1.0,1.0,113077011.0,2.0,1.0,11307701102.0,11307702.0,0.0,,,,,,,,,,,,,
113077.0,1.0,1.0,113077011.0,3.0,1.0,11307701103.0,11307703.0,0.0,,,,,,,,,,,,,
113078.0,1.0,1.0,113078011.0,1.0,1.0,11307801101.0,11307801.0,0.0,,,,,,,,,,,,,
113078.0,1.0,1.0,113078011.0,2.0,1.0,11307801102.0,11307802.0,0.0,,,,,,,,,,,,,
113078.0,1.0,1.0,113078011.0,3.0,1.0,11307801103.0,11307803.0,0.0,,,,,,,,,,,,,
113078.0,1.0,1.0,113078011.0,4.0,1.0,11307801104.0,11307804.0,0.0,,,,,,,,,,,,,
113080.0,1.0,1.0,113080011.0,1.0,1.0,11308001101.0,11308001.0,0.0,,,,,,,,,,,,,
113080.0,1.0,1.0,113080011.0,2.0,1.0,11308001102.0,11308002.0,0.0,,,,,,,,,,,,,
113080.0,1.0,1.0,113080011.0,3.0,1.0,11308001103.0,11308003.0,0.0,,,,,,,,,,,,,
113080.0,1.0,1.0,113080011.0,4.0,1.0,11308001104.0,11308004.0,0.0,,,,,,,,,,,,,
113082.0,1.0,1.0,113082011.0,2.0,1.0,11308201102.0,11308202.0,0.0,,,,,,,,,,,,,
113082.0,1.0,1.0,113082011.0,3.0,1.0,11308201103.0,11308203.0,0.0,,,,,,,,,,,,,
113083.0,1.0,1.0,113083011.0,1.0,1.0,11308301101.0,11308301.0,0.0,,,,,,,,,,,,,
113083.0,1.0,1.0,113083011.0,2.0,1.0,11308301102.0,11308302.0,0.0,,,,,,,,,,,,,
113085.0,1.0,1.0,113085011.0,1.0,1.0,11308501101.0,11308501.0,0.0,,,,,,,,,,,,,
113085.0,1.0,1.0,113085011.0,2.0,1.0,11308501102.0,11308502.0,0.0,,,,,,,,,,,,,
113086.0,1.0,1.0,113086011.0,1.0,1.0,11308601101.0,11308601.0,0.0,,,,,,,,,,,,,
113087.0,1.0,1.0,113087011.0,1.0,1.0,11308701101.0,11308701.0,0.0,,,,,,,,,,,,,
113087.0,1.0,1.0,113087011.0,2.0,3.0,11308701102.0,11308702.0,11.0,2020.0,10.0,3.0,,,,,,,,,,
113088.0,1.0,1.0,113088011.0,1.0,1.0,11308801101.0,11308801.0,0.0,,,,,,,,,,,,,
113088.0,1.0,1.0,113088011.0,2.0,1.0,11308801102.0,11308802.0,0.0,,,,,,,,,,,,,
113089.0,1.0,1.0,113089011.0,1.0,1.0,11308901101.0,11308901.0,0.0,,,,,,,,,,,,,
113089.0,1.0,1.0,113089011.0,2.0,1.0,11308901102.0,11308902.0,0.0,,,,,,,,,,,,,
113091.0,1.0,1.0,113091011.0,1.0,1.0,11309101101.0,11309101.0,0.0,,,,,,,,,,,,,
113091.0,1.0,1.0,113091011.0,2.0,1.0,11309101102.0,11309102.0,0.0,,,,,,,,,,,,,
113091.0,1.0,1.0,113091011.0,3.0,1.0,11309101103.0,11309103.0,0.0,,,,,,,,,,,,,
113093.0,1.0,1.0,113093011.0,1.0,1.0,11309301101.0,11309301.0,0.0,,,,,,,,,,,,,
113093.0,1.0,1.0,113093011.0,2.0,1.0,11309301102.0,11309302.0,0.0,,,,,,,,,,,,,
113139.0,1.0,1.0,113139011.0,1.0,1.0,11313901101.0,11313901.0,0.0,,,,,,,,,,,,,
113139.0,1.0,1.0,113139011.0,2.0,1.0,11313901102.0,11313902.0,0.0,,,,,,,,,,,,,
113139.0,1.0,1.0,113139011.0,3.0,1.0,11313901103.0,11313903.0,0.0,,,,,,,,,,,,,
113140.0,1.0,1.0,113140011.0,2.0,1.0,11314001102.0,11314002.0,0.0,,,,,,,,,,,,,
113141.0,1.0,1.0,113141011.0,1.0,1.0,11314101101.0,11314101.0,0.0,,,,,,,,,,,,,
113141.0,1.0,1.0,113141011.0,2.0,1.0,11314101102.0,11314102.0,0.0,,,,,,,,,,,,,
113144.0,1.0,1.0,113144011.0,1.0,1.0,11314401101.0,11314401.0,0.0,,,,,,,,,,,,,
113144.0,1.0,1.0,113144011.0,2.0,1.0,11314401102.0,11314402.0,0.0,,,,,,,,,,,,,
113171.0,1.0,1.0,113171011.0,1.0,1.0,11317101101.0,11317101.0,0.0,,,,,,,,,,,,,
113171.0,1.0,1.0,113171011.0,2.0,1.0,11317101102.0,11317102.0,0.0,,,,,,,,,,,,,
113171.0,1.0,1.0,113171011.0,3.0,1.0,11317101103.0,11317103.0,0.0,,,,,,,,,,,,,
113172.0,1.0,1.0,113172011.0,2.0,1.0,11317201102.0,11317202.0,0.0,,,,,,,,,,,,,
113173.0,1.0,1.0,113173011.0,1.0,1.0,11317301101.0,11317301.0,0.0,,,,,,,,,,,,,
113173.0,1.0,1.0,113173011.0,2.0,1.0,11317301102.0,11317302.0,0.0,,,,,,,,,,,,,
113175.0,1.0,1.0,113175011.0,1.0,1.0,11317501101.0,11317501.0,0.0,,,,,,,,,,,,,
113175.0,1.0,1.0,113175011.0,2.0,1.0,11317501102.0,11317502.0,0.0,,,,,,,,,,,,,
113176.0,1.0,1.0,113176011.0,1.0,1.0,11317601101.0,11317601.0,0.0,,,,,,,,,,,,,
113176.0,1.0,1.0,113176011.0,2.0,1.0,11317601102.0,11317602.0,0.0,,,,,,,,,,,,,
113178.0,1.0,1.0,113178011.0,1.0,1.0,11317801101.0,11317801.0,0.0,,,,,,,,,,,,,
113178.0,1.0,1.0,113178011.0,2.0,1.0,11317801102.0,11317802.0,0.0,,,,,,,,,,,,,
113178.0,1.0,1.0,113178011.0,3.0,1.0,11317801103.0,11317803.0,0.0,,,,,,,,,,,,,
113178.0,1.0,1.0,113178011.0,4.0,1.0,11317801104.0,11317804.0,0.0,,,,,,,,,,,,,
113180.0,1.0,1.0,113180011.0,1.0,1.0,11318001101.0,11318001.0,0.0,,,,,,,,,,,,,
113180.0,1.0,1.0,113180011.0,2.0,1.0,11318001102.0,11318002.0,0.0,,,,,,,,,,,,,
113182.0,1.0,1.0,113182011.0,1.0,1.0,11318201101.0,11318201.0,0.0,,,,,,,,,,,,,
113183.0,1.0,1.0,113183011.0,1.0,1.0,11318301101.0,11318301.0,0.0,,,,,,,,,,,,,
113183.0,1.0,1.0,113183011.0,2.0,1.0,11318301102.0,11318302.0,0.0,,,,,,,,,,,,,
113183.0,1.0,1.0,113183011.0,3.0,1.0,11318301103.0,11318303.0,0.0,,,,,,,,,,,,,
113184.0,1.0,1.0,113184011.0,1.0,1.0,11318401101.0,11318401.0,0.0,,,,,,,,,,,,,
113184.0,1.0,1.0,113184011.0,2.0,1.0,11318401102.0,11318402.0,0.0,,,,,,,,,,,,,
113185.0,1.0,1.0,113185011.0,1.0,1.0,11318501101.0,11318501.0,0.0,,,,,,,,,,,,,
113186.0,1.0,1.0,113186011.0,1.0,1.0,11318601101.0,11318601.0,0.0,,,,,,,,,,,,,
113186.0,1.0,1.0,113186011.0,2.0,1.0,11318601102.0,11318602.0,0.0,,,,,,,,,,,,,
113186.0,1.0,1.0,113186011.0,3.0,1.0,11318601103.0,11318603.0,0.0,,,,,,,,,,,,,
113186.0,1.0,1.0,113186011.0,4.0,1.0,11318601104.0,11318604.0,0.0,,,,,,,,,,,,,
113187.0,1.0,1.0,113187011.0,1.0,1.0,11318701101.0,11318701.0,0.0,,,,,,,,,,,,,
113187.0,1.0,1.0,113187011.0,2.0,1.0,11318701102.0,11318702.0,0.0,,,,,,,,,,,,,
113189.0,1.0,1.0,113189011.0,1.0,1.0,11318901101.0,11318901.0,0.0,,,,,,,,,,,,,
113189.0,1.0,1.0,113189011.0,2.0,1.0,11318901102.0,11318902.0,0.0,,,,,,,,,,,,,
113189.0,1.0,1.0,113189011.0,3.0,2.0,11318901103.0,11318903.0,0.0,,,,,,,,,,,,,
113190.0,1.0,1.0,113190011.0,1.0,1.0,11319001101.0,11319001.0,0.0,,,,,,,,,,,,,
113190.0,1.0,1.0,113190011.0,2.0,1.0,11319001102.0,11319002.0,0.0,,,,,,,,,,,,,
113191.0,1.0,1.0,113191011.0,1.0,1.0,11319101101.0,11319101.0,0.0,,,,,,,,,,,,,
113192.0,1.0,1.0,113192011.0,1.0,1.0,11319201101.0,11319201.0,0.0,,,,,,,,,,,,,
113193.0,1.0,1.0,113193011.0,1.0,1.0,11319301101.0,11319301.0,0.0,,,,,,,,,,,,,
113193.0,1.0,1.0,113193011.0,2.0,1.0,11319301102.0,11319302.0,0.0,,,,,,,,,,,,,
113193.0,1.0,1.0,113193011.0,3.0,1.0,11319301103.0,11319303.0,0.0,,,,,,,,,,,,,
113194.0,1.0,1.0,113194011.0,1.0,1.0,11319401101.0,11319401.0,0.0,,,,,,,,,,,,,
113194.0,1.0,1.0,113194011.0,2.0,1.0,11319401102.0,11319402.0,0.0,,,,,,,,,,,,,
113194.0,1.0,1.0,113194011.0,3.0,1.0,11319401103.0,11319403.0,0.0,,,,,,,,,,,,,
113194.0,1.0,1.0,113194011.0,4.0,1.0,11319401104.0,11319404.0,0.0,,,,,,,,,,,,,
113194.0,1.0,1.0,113194011.0,5.0,1.0,11319401105.0,11319405.0,0.0,,,,,,,,,,,,,
113262.0,1.0,1.0,113262011.0,1.0,1.0,11326201101.0,11326201.0,0.0,,,,,,,,,,,,,
113262.0,1.0,1.0,113262011.0,2.0,1.0,11326201102.0,11326202.0,0.0,,,,,,,,,,,,,
113262.0,1.0,1.0,113262011.0,3.0,1.0,11326201103.0,11326203.0,0.0,,,,,,,,,,,,,
113263.0,1.0,1.0,113263011.0,2.0,1.0,11326301102.0,11326302.0,0.0,,,,,,,,,,,,,
113264.0,1.0,1.0,113264011.0,1.0,1.0,11326401101.0,11326401.0,0.0,,,,,,,,,,,,,
113265.0,1.0,1.0,113265011.0,1.0,1.0,11326501101.0,11326501.0,0.0,,,,,,,,,,,,,
113265.0,1.0,1.0,113265011.0,2.0,1.0,11326501102.0,11326502.0,0.0,,,,,,,,,,,,,
113266.0,1.0,1.0,113266011.0,1.0,1.0,11326601101.0,11326601.0,0.0,,,,,,,,,,,,,
113267.0,1.0,1.0,113267011.0,1.0,1.0,11326701101.0,11326701.0,0.0,,,,,,,,,,,,,
113269.0,1.0,1.0,113269011.0,1.0,1.0,11326901101.0,11326901.0,0.0,,,,,,,,,,,,,
113269.0,1.0,1.0,113269011.0,2.0,1.0,11326901102.0,11326902.0,0.0,,,,,,,,,,,,,
113269.0,1.0,1.0,113269011.0,3.0,1.0,11326901103.0,11326903.0,0.0,,,,,,,,,,,,,
113271.0,1.0,1.0,113271011.0,1.0,1.0,11327101101.0,11327101.0,0.0,,,,,,,,,,,,,
113271.0,1.0,1.0,113271011.0,2.0,1.0,11327101102.0,11327102.0,0.0,,,,,,,,,,,,,
113271.0,1.0,1.0,113271011.0,3.0,1.0,11327101103.0,11327103.0,0.0,,,,,,,,,,,,,
113271.0,1.0,1.0,113271011.0,4.0,1.0,11327101104.0,11327104.0,0.0,,,,,,,,,,,,,
113272.0,1.0,1.0,113272011.0,1.0,1.0,11327201101.0,11327201.0,0.0,,,,,,,,,,,,,
113272.0,1.0,1.0,113272011.0,2.0,1.0,11327201102.0,11327202.0,0.0,,,,,,,,,,,,,
113272.0,1.0,1.0,113272011.0,3.0,3.0,11327201103.0,11327203.0,11.0,2021.0,6.0,3.0,,,,,,,,,,
113274.0,1.0,1.0,113274011.0,1.0,1.0,11327401101.0,11327401.0,0.0,,,,,,,,,,,,,
113274.0,1.0,1.0,113274011.0,2.0,1.0,11327401102.0,11327402.0,0.0,,,,,,,,,,,,,
113275.0,1.0,1.0,113275011.0,1.0,1.0,11327501101.0,11327501.0,0.0,,,,,,,,,,,,,
113275.0,1.0,1.0,113275011.0,2.0,1.0,11327501102.0,11327502.0,0.0,,,,,,,,,,,,,
113276.0,1.0,1.0,113276011.0,1.0,1.0,11327601101.0,11327601.0,0.0,,,,,,,,,,,,,
113276.0,1.0,1.0,113276011.0,2.0,1.0,11327601102.0,11327602.0,0.0,,,,,,,,,,,,,
113277.0,1.0,1.0,113277011.0,1.0,1.0,11327701101.0,11327701.0,0.0,,,,,,,,,,,,,
113278.0,1.0,1.0,113278011.0,1.0,1.0,11327801101.0,11327801.0,0.0,,,,,,,,,,,,,
113278.0,1.0,1.0,113278011.0,2.0,1.0,11327801102.0,11327802.0,0.0,,,,,,,,,,,,,
113279.0,1.0,1.0,113279011.0,1.0,1.0,11327901101.0,11327901.0,0.0,,,,,,,,,,,,,
113279.0,1.0,1.0,113279011.0,2.0,1.0,11327901102.0,11327902.0,0.0,,,,,,,,,,,,,
113279.0,1.0,1.0,113279011.0,3.0,1.0,11327901103.0,11327903.0,0.0,,,,,,,,,,,,,
113279.0,1.0,1.0,113279011.0,4.0,1.0,11327901104.0,11327904.0,0.0,,,,,,,,,,,,,
113281.0,1.0,1.0,113281011.0,1.0,1.0,11328101101.0,11328101.0,0.0,,,,,,,,,,,,,
113282.0,1.0,1.0,113282011.0,1.0,1.0,11328201101.0,11328201.0,0.0,,,,,,,,,,,,,
113282.0,1.0,1.0,113282011.0,2.0,1.0,11328201102.0,11328202.0,0.0,,,,,,,,,,,,,
113283.0,1.0,1.0,113283011.0,1.0,1.0,11328301101.0,11328301.0,0.0,,,,,,,,,,,,,
113283.0,1.0,1.0,113283011.0,2.0,1.0,11328301102.0,11328302.0,0.0,,,,,,,,,,,,,
113284.0,1.0,1.0,113284011.0,1.0,1.0,11328401101.0,11328401.0,0.0,,,,,,,,,,,,,
113285.0,1.0,1.0,113285011.0,1.0,1.0,11328501101.0,11328501.0,0.0,,,,,,,,,,,,,
113285.0,1.0,1.0,113285011.0,2.0,1.0,11328501102.0,11328502.0,0.0,,,,,,,,,,,,,
113285.0,1.0,1.0,113285011.0,3.0,1.0,11328501103.0,11328503.0,0.0,,,,,,,,,,,,,
113286.0,1.0,1.0,113286011.0,1.0,1.0,11328601101.0,11328601.0,0.0,,,,,,,,,,,,,
113286.0,1.0,1.0,113286011.0,2.0,1.0,11328601102.0,11328602.0,0.0,,,,,,,,,,,,,
113287.0,1.0,1.0,113287011.0,1.0,1.0,11328701101.0,11328701.0,0.0,,,,,,,,,,,,,
113287.0,1.0,1.0,113287011.0,2.0,1.0,11328701102.0,11328702.0,0.0,,,,,,,,,,,,,
113288.0,1.0,1.0,113288011.0,1.0,1.0,11328801101.0,11328801.0,0.0,,,,,,,,,,,,,
113290.0,1.0,1.0,113290011.0,1.0,1.0,11329001101.0,11329001.0,0.0,,,,,,,,,,,,,
113291.0,1.0,1.0,113291011.0,1.0,1.0,11329101101.0,11329101.0,0.0,,,,,,,,,,,,,
113291.0,1.0,1.0,113291011.0,2.0,1.0,11329101102.0,11329102.0,0.0,,,,,,,,,,,,,
113292.0,1.0,1.0,113292011.0,1.0,1.0,11329201101.0,11329201.0,0.0,,,,,,,,,,,,,
113292.0,1.0,1.0,113292011.0,2.0,1.0,11329201102.0,11329202.0,0.0,,,,,,,,,,,,,
113293.0,1.0,1.0,113293011.0,1.0,1.0,11329301101.0,11329301.0,0.0,,,,,,,,,,,,,
113293.0,1.0,1.0,113293011.0,2.0,1.0,11329301102.0,11329302.0,0.0,,,,,,,,,,,,,
113294.0,1.0,1.0,113294011.0,1.0,1.0,11329401101.0,11329401.0,0.0,,,,,,,,,,,,,
113294.0,1.0,1.0,113294011.0,2.0,1.0,11329401102.0,11329402.0,0.0,,,,,,,,,,,,,
113294.0,1.0,1.0,113294011.0,3.0,1.0,11329401103.0,11329403.0,0.0,,,,,,,,,,,,,
113294.0,1.0,1.0,113294011.0,4.0,1.0,11329401104.0,11329404.0,0.0,,,,,,,,,,,,,
113294.0,1.0,1.0,113294011.0,5.0,1.0,11329401105.0,11329405.0,0.0,,,,,,,,,,,,,
